,Player,Goal,Wall,Pit,Q_Current,Reward_Current,Bellman_Operator
7203,0,14,13,9,-1.3472785949707031,-1.0,0.08814859390258789
7204,5,14,13,9,1.2090539932250977,-1.0,0.4739542126655578
7205,22,20,11,6,6.283731460571289,-1.0,4.856405544281006
7206,21,20,11,6,6.50711727142334,-1.0,10.0
7207,24,14,18,16,6.337503910064697,-1.0,5.527845287322998
7208,19,14,18,16,7.253161430358887,-1.0,10.0
7209,3,12,13,8,2.493541955947876,-1.0,2.1239830017089845
7210,2,12,13,8,4.563963413238525,-1.0,5.013335371017456
7211,7,12,13,8,6.681483745574951,-1.0,10.0
7212,1,7,19,10,8.098063468933105,-1.0,6.77240400314331
7213,2,7,19,10,8.636004447937012,-1.0,10.0
7214,4,19,1,16,3.3597028255462646,-1.0,5.383904647827149
7215,9,19,1,16,7.093227386474609,-1.0,5.959881353378296
7216,22,19,1,16,4.804815292358398,-1.0,5.270546340942383
7217,23,19,1,16,6.967273712158203,-1.0,6.743967437744141
7218,20,11,7,10,2.1669301986694336,-1.0,3.8458732128143316
7219,15,11,7,10,4.4746623039245605,-1.0,5.544674968719482
7220,17,11,7,10,7.089345455169678,-1.0,5.854694986343384
7221,16,11,7,10,7.61632776260376,-1.0,10.0
7222,15,0,11,19,5.774256706237793,-1.0,5.047502422332764
7223,10,0,11,19,7.978516101837158,-1.0,7.077593898773193
7224,5,0,11,19,8.975104331970215,-1.0,10.0
7225,16,7,2,24,5.980092525482178,-1.0,5.78198094367981
7226,11,7,2,24,7.081441402435303,-1.0,6.793083190917969
7227,6,7,2,24,8.658981323242188,-1.0,10.0
7228,16,23,18,0,5.063814163208008,-1.0,4.099087047576904
7229,17,23,18,0,5.924125671386719,-1.0,5.7101513862609865
7230,22,23,18,0,7.455723762512207,-1.0,10.0
7231,1,24,16,10,-0.4953171610832214,-1.0,-0.0795903205871582
7232,6,24,16,10,1.0226774215698242,-1.0,1.3925044775009154
7233,12,24,16,10,1.7401093244552612,-1.0,3.9877706527709966
7234,17,24,16,10,5.202801704406738,-1.0,4.967833089828491
7235,22,24,16,10,7.290015697479248,-1.0,5.537480640411377
7236,23,24,16,10,7.263867378234863,-1.0,10.0
7237,6,13,21,18,4.679264068603516,-1.0,3.945650959014893
7238,11,13,21,18,5.250063419342041,-1.0,5.061715984344483
7239,12,13,21,18,6.7352399826049805,-1.0,10.0
7240,16,2,19,1,3.7369985580444336,-1.0,2.955639457702637
7241,11,2,19,1,4.272022247314453,-1.0,4.299142932891846
7242,6,2,19,1,4.911599159240723,-1.0,6.725257205963135
7243,7,2,19,1,8.583619117736816,-1.0,10.0
7244,0,23,9,11,-0.6176052093505859,-1.0,-0.3843055725097656
7245,5,23,9,11,1.6022210121154783,-1.0,0.28854104280471815
7246,10,23,9,11,1.43171226978302,-1.0,1.7358484745025637
7247,20,23,9,11,5.397173404693604,-1.0,4.0768959522247314
7248,21,23,9,11,5.814126014709473,-1.0,6.311208248138428
